date,period_start,period_end,first_trade_date,last_trade_date,open,high,low,close,trading_days,is_partial,partial_reason,has_ohlc,source,history_kind
1998-10-23,1998-10-19,1998-10-25,1998-10-19,1998-10-23,1056.42,1084.06,1054.23,1070.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-10-30,1998-10-26,1998-11-01,1998-10-26,1998-10-30,1070.67,1103.78,1059.65,1098.67,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-11-06,1998-11-02,1998-11-08,1998-11-02,1998-11-06,1098.67,1141.30,1098.67,1141.01,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-11-13,1998-11-09,1998-11-15,1998-11-09,1998-11-13,1141.01,1141.01,1115.55,1125.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-11-20,1998-11-16,1998-11-22,1998-11-16,1998-11-20,1125.72,1163.55,1125.72,1163.55,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-11-27,1998-11-23,1998-11-29,1998-11-23,1998-11-27,1163.55,1192.97,1163.55,1192.33,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-12-04,1998-11-30,1998-12-06,1998-11-30,1998-12-04,1192.33,1192.72,1149.61,1176.74,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-12-11,1998-12-07,1998-12-13,1998-12-07,1998-12-11,1176.74,1193.53,1153.19,1166.46,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-12-18,1998-12-14,1998-12-20,1998-12-14,1998-12-18,1166.46,1188.89,1136.89,1188.03,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-12-24,1998-12-21,1998-12-27,1998-12-21,1998-12-24,1188.03,1229.89,1188.03,1226.27,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1998-12-31,1998-12-28,1999-01-03,1998-12-28,1998-12-31,1226.27,1244.93,1220.78,1229.23,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-01-08,1999-01-04,1999-01-10,1999-01-04,1999-01-08,1229.23,1278.24,1219.10,1275.09,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-01-15,1999-01-11,1999-01-17,1999-01-11,1999-01-15,1275.09,1276.22,1205.46,1243.26,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-01-22,1999-01-18,1999-01-24,1999-01-19,1999-01-22,1243.26,1274.07,1217.97,1225.19,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-01-29,1999-01-25,1999-01-31,1999-01-25,1999-01-29,1225.19,1280.37,1219.46,1279.64,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-02-05,1999-02-01,1999-02-07,1999-02-01,1999-02-05,1279.64,1283.75,1232.28,1239.40,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-02-12,1999-02-08,1999-02-14,1999-02-08,1999-02-12,1239.40,1254.05,1211.89,1230.13,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-02-19,1999-02-15,1999-02-21,1999-02-16,1999-02-19,1230.13,1252.17,1220.70,1239.22,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-02-26,1999-02-22,1999-02-28,1999-02-22,1999-02-26,1239.22,1283.84,1225.01,1238.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-03-05,1999-03-01,1999-03-07,1999-03-01,1999-03-05,1238.33,1275.73,1216.03,1275.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-03-12,1999-03-08,1999-03-14,1999-03-08,1999-03-12,1275.47,1306.43,1271.58,1294.59,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-03-19,1999-03-15,1999-03-21,1999-03-15,1999-03-19,1294.59,1323.82,1291.03,1299.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-03-26,1999-03-22,1999-03-28,1999-03-22,1999-03-26,1299.29,1303.84,1256.43,1282.80,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-04-01,1999-03-29,1999-04-04,1999-03-29,1999-04-01,1282.80,1313.60,1282.56,1293.72,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-04-09,1999-04-05,1999-04-11,1999-04-05,1999-04-09,1293.72,1351.22,1293.72,1348.35,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-04-16,1999-04-12,1999-04-18,1999-04-12,1999-04-16,1348.35,1362.38,1308.38,1319.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-04-23,1999-04-19,1999-04-25,1999-04-19,1999-04-23,1319.00,1363.65,1284.21,1356.85,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-04-30,1999-04-26,1999-05-02,1999-04-26,1999-04-30,1356.85,1371.56,1314.58,1335.18,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-05-07,1999-05-03,1999-05-09,1999-05-03,1999-05-07,1335.18,1354.64,1317.44,1345.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-05-14,1999-05-10,1999-05-16,1999-05-10,1999-05-14,1345.00,1375.98,1332.63,1337.80,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-05-21,1999-05-17,1999-05-23,1999-05-17,1999-05-21,1337.80,1350.49,1321.19,1330.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-05-28,1999-05-24,1999-05-30,1999-05-24,1999-05-28,1330.29,1333.02,1277.31,1301.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-06-04,1999-05-31,1999-06-06,1999-06-01,1999-06-04,1301.84,1327.75,1277.47,1327.75,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-06-11,1999-06-07,1999-06-13,1999-06-07,1999-06-11,1327.75,1336.42,1287.88,1293.64,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-06-18,1999-06-14,1999-06-20,1999-06-14,1999-06-18,1293.64,1344.48,1292.20,1342.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-06-25,1999-06-21,1999-06-27,1999-06-21,1999-06-25,1342.84,1351.12,1308.47,1315.31,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-07-02,1999-06-28,1999-07-04,1999-06-28,1999-07-02,1315.31,1391.22,1315.31,1391.22,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-07-09,1999-07-05,1999-07-11,1999-07-06,1999-07-09,1391.22,1405.29,1384.95,1403.28,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-07-16,1999-07-12,1999-07-18,1999-07-12,1999-07-16,1403.28,1418.78,1386.51,1418.78,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-07-23,1999-07-19,1999-07-25,1999-07-19,1999-07-23,1418.78,1420.33,1349.91,1356.94,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-07-30,1999-07-26,1999-08-01,1999-07-26,1999-07-30,1356.94,1370.53,1328.49,1328.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-08-06,1999-08-02,1999-08-08,1999-08-02,1999-08-06,1328.72,1344.69,1287.23,1300.29,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-08-13,1999-08-09,1999-08-15,1999-08-09,1999-08-13,1300.29,1327.72,1267.73,1327.68,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-08-20,1999-08-16,1999-08-22,1999-08-16,1999-08-20,1327.68,1344.16,1315.35,1336.61,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-08-27,1999-08-23,1999-08-29,1999-08-23,1999-08-27,1336.61,1382.84,1336.61,1348.27,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-09-03,1999-08-30,1999-09-05,1999-08-30,1999-09-03,1348.27,1357.74,1304.88,1357.24,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-09-10,1999-09-06,1999-09-12,1999-09-07,1999-09-10,1357.24,1361.39,1333.91,1351.66,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-09-17,1999-09-13,1999-09-19,1999-09-13,1999-09-17,1351.66,1351.66,1299.97,1335.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-09-24,1999-09-20,1999-09-26,1999-09-20,1999-09-24,1335.42,1338.38,1263.84,1277.36,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-10-01,1999-09-27,1999-10-03,1999-09-27,1999-10-01,1277.36,1295.03,1256.26,1282.81,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-10-08,1999-10-04,1999-10-10,1999-10-04,1999-10-08,1282.81,1336.61,1282.81,1336.02,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-10-15,1999-10-11,1999-10-17,1999-10-11,1999-10-15,1336.02,1339.23,1245.39,1247.41,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-10-22,1999-10-18,1999-10-24,1999-10-18,1999-10-22,1247.41,1308.81,1233.70,1301.65,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-10-29,1999-10-25,1999-10-31,1999-10-25,1999-10-29,1301.65,1373.17,1280.48,1362.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-11-05,1999-11-01,1999-11-07,1999-11-01,1999-11-05,1362.93,1387.48,1346.41,1370.23,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-11-12,1999-11-08,1999-11-14,1999-11-08,1999-11-12,1370.23,1396.12,1359.98,1396.06,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-11-19,1999-11-15,1999-11-21,1999-11-15,1999-11-19,1396.06,1425.31,1392.28,1422.00,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-11-26,1999-11-22,1999-11-28,1999-11-22,1999-11-26,1422.00,1425.24,1399.17,1416.62,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-12-03,1999-11-29,1999-12-05,1999-11-29,1999-12-03,1416.62,1447.42,1386.95,1433.30,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-12-10,1999-12-06,1999-12-12,1999-12-06,1999-12-10,1433.30,1434.15,1391.47,1417.04,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-12-17,1999-12-13,1999-12-19,1999-12-13,1999-12-17,1417.04,1431.77,1396.20,1421.03,5,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-12-23,1999-12-20,1999-12-26,1999-12-20,1999-12-23,1421.03,1461.44,1411.10,1458.34,4,False,,True,Yahoo Finance ^GSPC,正式推出後
1999-12-31,1999-12-27,2000-01-02,1999-12-27,1999-12-31,1458.34,1473.10,1450.83,1469.25,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-01-07,2000-01-03,2000-01-09,2000-01-03,2000-01-07,1469.25,1478.00,1377.68,1441.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-01-14,2000-01-10,2000-01-16,2000-01-10,2000-01-14,1441.47,1473.00,1427.08,1465.15,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-01-21,2000-01-17,2000-01-23,2000-01-18,2000-01-21,1465.15,1465.71,1438.54,1441.36,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-01-28,2000-01-24,2000-01-30,2000-01-24,2000-01-28,1441.36,1454.09,1356.20,1360.16,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-02-04,2000-01-31,2000-02-06,2000-01-31,2000-02-04,1360.16,1435.91,1350.14,1424.37,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-02-11,2000-02-07,2000-02-13,2000-02-07,2000-02-11,1424.37,1444.55,1378.89,1387.12,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-02-18,2000-02-14,2000-02-20,2000-02-14,2000-02-18,1387.12,1407.72,1345.32,1346.09,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-02-25,2000-02-21,2000-02-27,2000-02-22,2000-02-25,1346.09,1370.11,1329.15,1333.36,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-03-03,2000-02-28,2000-03-05,2000-02-28,2000-03-03,1333.36,1410.88,1325.07,1409.17,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-03-10,2000-03-06,2000-03-12,2000-03-06,2000-03-10,1409.17,1413.46,1346.62,1395.07,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-03-17,2000-03-13,2000-03-19,2000-03-13,2000-03-17,1395.07,1477.33,1356.99,1464.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-03-24,2000-03-20,2000-03-26,2000-03-20,2000-03-24,1464.47,1552.87,1446.06,1527.46,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-03-31,2000-03-27,2000-04-02,2000-03-27,2000-03-31,1527.46,1534.63,1474.63,1498.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-04-07,2000-04-03,2000-04-09,2000-04-03,2000-04-07,1498.58,1526.45,1416.41,1516.35,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-04-14,2000-04-10,2000-04-16,2000-04-10,2000-04-14,1516.35,1527.19,1339.40,1356.56,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-04-20,2000-04-17,2000-04-23,2000-04-17,2000-04-20,1356.56,1447.69,1346.50,1434.54,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-04-28,2000-04-24,2000-04-30,2000-04-24,2000-04-28,1434.54,1482.94,1407.13,1452.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-05-05,2000-05-01,2000-05-07,2000-05-01,2000-05-05,1452.43,1481.51,1398.36,1432.63,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-05-12,2000-05-08,2000-05-14,2000-05-08,2000-05-12,1432.63,1432.63,1375.14,1420.96,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-05-19,2000-05-15,2000-05-21,2000-05-15,2000-05-19,1420.96,1470.40,1401.74,1406.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-05-26,2000-05-22,2000-05-28,2000-05-22,2000-05-26,1406.95,1411.65,1361.09,1378.02,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-06-02,2000-05-29,2000-06-04,2000-05-30,2000-06-02,1378.02,1483.23,1378.02,1477.26,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-06-09,2000-06-05,2000-06-11,2000-06-05,2000-06-09,1477.26,1477.28,1454.74,1456.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-06-16,2000-06-12,2000-06-18,2000-06-12,2000-06-16,1456.95,1483.62,1442.38,1464.46,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-06-23,2000-06-19,2000-06-25,2000-06-19,2000-06-23,1464.46,1488.93,1438.31,1441.48,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-06-30,2000-06-26,2000-07-02,2000-06-26,2000-06-30,1441.48,1467.63,1434.63,1454.60,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-07-07,2000-07-03,2000-07-09,2000-07-03,2000-07-07,1454.60,1484.12,1439.56,1478.90,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-07-14,2000-07-10,2000-07-16,2000-07-10,2000-07-14,1478.90,1509.99,1470.48,1509.98,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-07-21,2000-07-17,2000-07-23,2000-07-17,2000-07-21,1509.98,1517.32,1477.91,1480.19,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-07-28,2000-07-24,2000-07-30,2000-07-24,2000-07-28,1480.19,1485.88,1413.89,1419.89,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-08-04,2000-07-31,2000-08-06,2000-07-31,2000-08-04,1419.89,1462.93,1418.71,1462.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-08-11,2000-08-07,2000-08-13,2000-08-07,2000-08-11,1462.93,1490.33,1453.06,1471.84,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-08-18,2000-08-14,2000-08-20,2000-08-14,2000-08-18,1471.84,1499.47,1468.56,1491.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-08-25,2000-08-21,2000-08-27,2000-08-21,2000-08-25,1491.72,1513.47,1489.52,1506.45,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-09-01,2000-08-28,2000-09-03,2000-08-28,2000-09-01,1506.45,1530.09,1500.09,1520.77,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-09-08,2000-09-04,2000-09-10,2000-09-05,2000-09-08,1520.77,1520.77,1489.88,1494.50,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-09-15,2000-09-11,2000-09-17,2000-09-11,2000-09-15,1494.50,1506.76,1460.22,1465.81,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-09-22,2000-09-18,2000-09-24,2000-09-18,2000-09-22,1465.81,1467.77,1421.88,1448.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-09-29,2000-09-25,2000-10-01,2000-09-25,2000-09-29,1448.72,1461.69,1419.44,1436.51,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-10-06,2000-10-02,2000-10-08,2000-10-02,2000-10-06,1436.52,1454.82,1397.06,1408.99,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-10-13,2000-10-09,2000-10-15,2000-10-09,2000-10-13,1408.99,1409.69,1327.08,1374.17,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-10-20,2000-10-16,2000-10-22,2000-10-16,2000-10-20,1374.17,1408.47,1305.79,1396.93,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-10-27,2000-10-23,2000-10-29,2000-10-23,2000-10-27,1396.93,1415.64,1337.81,1379.58,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-11-03,2000-10-30,2000-11-05,2000-10-30,2000-11-03,1379.58,1433.40,1376.86,1426.69,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-11-10,2000-11-06,2000-11-12,2000-11-06,2000-11-10,1428.76,1438.46,1365.97,1365.98,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-11-17,2000-11-13,2000-11-19,2000-11-13,2000-11-17,1365.98,1395.96,1328.62,1367.72,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-11-24,2000-11-20,2000-11-26,2000-11-20,2000-11-24,1367.72,1367.72,1321.89,1341.77,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-12-01,2000-11-27,2000-12-03,2000-11-27,2000-12-01,1341.77,1362.50,1294.90,1315.23,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-12-08,2000-12-04,2000-12-10,2000-12-04,2000-12-08,1315.18,1380.33,1310.23,1369.89,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-12-15,2000-12-11,2000-12-17,2000-12-11,2000-12-15,1369.89,1389.05,1305.38,1312.15,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-12-22,2000-12-18,2000-12-24,2000-12-18,2000-12-22,1312.15,1346.44,1254.07,1305.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2000-12-29,2000-12-25,2000-12-31,2000-12-26,2000-12-29,1305.97,1340.10,1301.64,1320.28,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-01-05,2001-01-01,2001-01-07,2001-01-02,2001-01-05,1320.28,1350.24,1274.62,1298.35,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-01-12,2001-01-08,2001-01-14,2001-01-08,2001-01-12,1298.35,1333.21,1276.29,1318.55,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-01-19,2001-01-15,2001-01-21,2001-01-16,2001-01-19,1318.32,1354.55,1313.33,1342.54,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-01-26,2001-01-22,2001-01-28,2001-01-22,2001-01-26,1342.54,1369.75,1333.84,1354.95,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-02-02,2001-01-29,2001-02-04,2001-01-29,2001-02-02,1354.92,1383.37,1348.72,1349.47,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-02-09,2001-02-05,2001-02-11,2001-02-05,2001-02-09,1349.47,1363.55,1309.98,1314.76,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-02-16,2001-02-12,2001-02-18,2001-02-12,2001-02-16,1314.76,1336.62,1293.18,1301.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-02-23,2001-02-19,2001-02-25,2001-02-20,2001-02-23,1301.53,1307.16,1215.44,1245.86,4,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-03-02,2001-02-26,2001-03-04,2001-02-26,2001-03-02,1245.86,1272.76,1214.50,1234.18,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-03-09,2001-03-05,2001-03-11,2001-03-05,2001-03-09,1234.18,1267.42,1228.42,1233.42,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-03-16,2001-03-12,2001-03-18,2001-03-12,2001-03-16,1233.42,1233.42,1148.64,1150.53,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-03-23,2001-03-19,2001-03-25,2001-03-19,2001-03-23,1150.53,1180.56,1081.19,1139.83,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-03-30,2001-03-26,2001-04-01,2001-03-26,2001-03-30,1139.83,1183.35,1136.26,1160.33,5,False,,True,Yahoo Finance ^GSPC,正式推出後
2001-04-06,2001-04-02,2001-04-08,2001-04-02,2001-04-06,1160.33,1169.51,1091.99,1128.43,5,False,,True,Yahoo Finance ^GSPC,正式推出後
